CarparkValue,latitude,longitude,Carpark_Number,dist
828,1.3779111716188202,103.94173943625069,PDR6,9.990507593053195
651,1.4326736396023163,103.83566122456322,Y14,20.239811906687702
635,1.388417259707034,103.90416746999068,SK1,12.092055119868263
1478,1.3898333736018254,103.90218814877576,SK8,12.323404680222806
615,1.3881775375590992,103.87483706518684,SK61,13.669166828895243
823,1.3243738973722452,103.855402032964,BRM7,10.882228597913517
1542,1.3337473401876647,103.85567320543171,TPMR,11.282216814038378
720,1.4308445425583944,103.82803573858456,Y1,20.609280337053896
1063,1.432166554284218,103.8280588896248,Y2,20.721054761646784
961,1.427311893500852,103.83703535537585,Y54M,19.674913297327382
1409,1.3797395060386983,103.9362361216365,PDR7,10.242523546568428
160,1.38546999828579,103.90183385802798,PDS1,11.896140477873079
518,1.3553703676578694,103.93451077983536,PDT8,7.585011694755012
1739,1.445462284938923,103.79806059149976,PDW7,24.037013751592134
97,1.3850753626994727,103.74574719528933,CCKC,24.77087634032569
1690,1.313108419996044,103.87038903663992,UBM2,8.887460911832003
1120,1.346224586311344,103.71206380535853,BL8L,26.838049244672476
979,1.416557602351461,103.83575142662993,Y30M,18.841675087857283
1008,1.4349017374168989,103.78661383499852,WCC,24.117629301188625
1361,1.4485951270246518,103.82974768261457,SB47,22.052568155128288
1239,1.4027378966441444,103.89194729925192,P73L,14.10151413255428
916,1.388324951227624,103.87121820760912,S116,13.920184238448847
517,1.2964677180872102,103.806943259295,DWSO,15.527432893491437
1631,1.3144152298359464,103.85580084662912,BKE3,10.48064636001465
1325,1.314128096949689,103.8554799637832,BKE2,10.506117874996649
1771,1.3941981523992562,103.86970600306404,S114,14.545959303317902
555,1.2984559909642104,103.80353761899173,DSR1,15.91979400585757
1152,1.2978947429610392,103.80533099300015,DSR2,15.716485762752427
300,1.2973346289648866,103.80514816792645,DSRL,15.732628216666136
1389,1.3878519593287,103.76307279280742,BJ69,23.197257439336717
796,1.387001705289471,103.76191703245868,BJ71,23.265426227369748
1145,1.3888778457850932,103.76087204278888,BJ72,23.466762147300212
1540,1.3920550439026411,103.9083126808748,SK54,12.300063691650786
134,1.3581131891083953,103.8871054450445,HG1F,10.189751493986963
1805,1.3369784658429071,103.84285368128072,TPMQ,12.721360608613182
448,1.390842498783753,103.90901878430208,SK82,12.146452940023893
1165,1.389897715908134,103.91004707595528,SK84,12.008839682442078
1485,1.3963388421285428,103.89528722452624,S103,13.29928610942323
1682,1.3853276738945457,103.90010855296318,SK76,11.9629153204112
1697,1.386134754293027,103.90003979227828,SK79,12.047304463606054
511,1.2805721095242588,103.84277292721772,KAS,11.547258906919865
340,1.2816757993312764,103.84297700733676,SLS,11.516225012834978
1709,1.3530392226587296,103.74400854476244,U60,23.625766639424814
1406,1.3521986213490842,103.74048411069283,U58,23.97135796778408
1841,1.3820725108563845,103.75309846721014,TW4,23.88959152731542
92,1.3488553698228036,103.84820175969944,BE19,12.828761791711257
1418,1.349436593646741,103.84965495311532,BE22,12.726071170400447
1519,1.404002823949442,103.91577153642424,PL71,13.320395672560256
158,1.3991578704764291,103.88970473952185,S107,13.854394534606275
1134,1.3508337587853534,103.73824558370232,U55,24.16497913254542
63,1.4388910505284656,103.7979176666449,W96,23.5216536532945
1067,1.430318472653442,103.7761943248137,W25,24.653244588268922
254,1.4271284468798144,103.8431591347614,Y45,19.24533084711885
7,1.42608525233414,103.84576379192424,Y46,18.980213673973207
1356,1.3502574761113693,103.71802082662953,J47,26.309616966162324
775,1.3686107186719942,103.8573035466674,AM43,13.341127035299158
1512,1.3755313767854005,103.77225793527452,BJ4,21.657115844884547
115,1.374699730825973,103.77359583708764,BJ8,21.482665135046023
176,1.393971313900542,103.74553623187523,CK66,25.237727909513453
162,1.3481171567409598,103.71951759408635,J35,26.08722890182212
536,1.3793103007570044,103.73569574377154,CKM5,25.520605966986608
697,1.3775354147340333,103.73574760435864,CKM6,25.437563516142834
1380,1.309492533717275,103.7887228637617,GM6A,17.685481398638334
347,1.44618298305479,103.81375259506194,SB41,22.93675249463838
210,1.447066700150355,103.80499561676923,W785,23.647795316734094
1252,1.37555881252417,103.74093049457282,CK72,24.82115385516484
722,1.3561462048594244,103.73733078865924,U56,24.438582047363575
1196,1.391571986830565,103.8798987349062,S109,13.665735821997021
963,1.3933026077126274,103.88662111892198,S110,13.443584095716368
318,1.2863112198549294,103.82869825504925,BTM3,13.082784578094937
1437,1.3460024420437309,103.75535183241456,U57,22.18864195895078
705,1.3811874180931392,103.73664153064142,CKM3,25.508041425426498
1559,1.4478188418343658,103.80412113202188,W783,23.77493731224999
407,1.322522221646899,103.73725175304064,TGM4,23.561091290783978
1674,1.4160151256928248,103.84408075944778,Y69M,18.203549934185208
1185,1.41485982057774,103.84035181050707,Y70M,18.366643958784163
732,1.4165797598364078,103.84090800664796,Y71M,18.47447436349048
231,1.3684173420705263,103.87445986390266,SE9,11.977777220488598
1571,1.388291410139453,103.76949985573658,BJ60,22.596042103849918
871,1.3162541862213404,103.76404642824534,C15M,20.50896663462058
276,1.3842997435333646,103.88162446141324,HG3B,12.884441756331105
1026,1.3842111161564574,103.87967359393345,HG3D,12.998737365802478
1219,1.379988586192666,103.74750330141954,CK9A,24.35265936855793
1288,1.3220346879526783,103.86283710341796,SGTM,10.018029925677293
1555,1.27690757487493,103.8430074041102,TPL,11.558470072877872
261,1.338314475125831,103.74241817422394,J5,23.350176367182975
922,1.3980764550818106,103.89694953065955,S108,13.39750556163575
186,1.3896489828157732,103.88008277711153,SK98,13.47508423876335
4,1.3814023960148882,103.8900791730176,S106,12.106939637227521
32,1.3852512028457102,103.760170448377,BJ57,23.346145715482038
1506,1.3902443442059242,103.8930517872534,S104,12.802663516204527
1279,1.3897226991117952,103.8944574348316,S105,12.679385540948882
612,1.3970913852933753,103.8785554864361,SK99,14.26445675550477
1575,1.288095999047967,103.8140698170696,BM10,14.707788109194961
1445,1.2868982043967914,103.8121918066441,BM13,14.917337758242603
1021,1.4134499069115312,103.898751428957,PL75,14.901346623352792
471,1.4112200458616675,103.89750491628322,PL78,14.720305824803852
542,1.401012310975495,103.91955204475836,PL77,12.89553049734278
329,1.326821061387296,103.72339760723634,TJ41,25.15975501533649
1736,1.3537825819267806,103.71967598067592,J49M,26.238315043762636
557,1.327225464370421,103.72234935625218,TJ42,25.28229871239592
1627,1.3752829189296978,103.74341279299809,CK73,24.55526693129025
305,1.3545786731075924,103.73971823110486,U64,24.132348234028367
433,1.4406094983398554,103.80621133713244,W691,23.024377690237802
1662,1.4380924031427191,103.80370034550462,W693,23.01060004587713
984,1.4380422657769674,103.80501825981985,W694,22.90577664024999
1353,1.449149823971449,103.832738663608,SB37,21.909087598209737
1141,1.4477832787068887,103.83220530968347,SB39,21.819511776010966
1473,1.447434315699565,103.83398232747932,SB36,21.6734494150298
464,1.4446430469011298,103.83269273289405,SB38,21.50444935454588
1898,1.4460719694425144,103.82870324072329,SB40,21.895343701594634
1632,1.4274234457532706,103.8497817653445,Y77L,18.842574182699526
516,1.428447699888903,103.84994391018606,Y77M,18.926092284414928
131,1.4247440400013038,103.8518045847136,Y78M,18.46950017738546
1213,1.3700210113414353,103.83469194577,A33,15.392310296060577
771,1.3714570202946914,103.8530982460572,AM64,13.900576933910633
105,1.3968683411312508,103.881715032245,S100,14.060653948538237
1532,1.403078094080517,103.89328396343714,PL70,14.072758912467956
1546,1.3763723182473238,103.90072077615454,HG2A,11.040284078718825
1829,1.370107811706636,103.8972275612912,HG2C,10.620672542161515
1581,1.2875208652204615,103.8213559324756,HRM,13.89776701098534
1875,1.3243040479763997,103.8900961724619,MM6,7.4312892311699885
172,1.3638640262558084,103.9557136213266,TM52,8.47940508465027
607,1.379407142485768,103.88718176076142,HG2D,12.08970209147009
683,1.3468476106370095,103.72463649779957,J44,25.50082538939748
873,1.3587065308718134,103.73957101868751,U66,24.292211965683574
1803,1.3573530852890416,103.74000996570274,U65,24.197757521683023
1772,1.435158652006726,103.77599832470004,W182,25.01832361753071
143,1.436268069028048,103.77647275536084,W185,25.059326630952437
93,1.419135209639161,103.84156294080113,Y73M,18.6494439970264
1377,1.419627736609716,103.841690230404,Y74M,18.68343485006068
724,1.4201764014560132,103.84308354204452,Y75M,18.635368235520314
167,1.4216639025638371,103.84176956974056,Y76M,18.85571330170469
1305,1.444358332981378,103.81624692605916,SB42,22.603149336589585
1615,1.447837709907731,103.83362049901474,S36L,21.733307250729403
440,1.4455889552961991,103.83282740751302,S38L,21.580906382937375
1214,1.446517923907347,103.82973204035764,S40L,21.867117309120385
192,1.3592847521921212,103.74984425559444,U63,23.235708440500346
1417,1.3323014049396815,103.92291100535586,B44B,5.552929424735863
928,1.3223617440785465,103.7620714506784,C28M,20.839102260633204
725,1.3829207779958597,103.7539445336796,TWM4,23.846532952697924
882,1.3507782582674353,103.75525349002392,U54,22.358696030308185
1612,1.34064697959678,103.74242652213022,J8M,23.41254554090502
898,1.4196944591717864,103.8384739361298,Y35,18.91398630015467
1446,1.4287044514208955,103.79224044528144,W100,23.19069763986384
1103,1.429747894326708,103.793409116052,W546,23.17353346300336
196,1.333652679935497,103.8707983942747,BA1,9.80298769499071
303,1.35395665315986,103.73976866347196,U68,24.10593249602525
1086,1.4457165694498084,103.83160177449474,SB35,21.672368690692103
565,1.3486261611752712,103.71691832636996,J29,26.38114625464431
114,1.3428451201999936,103.69685387663026,J74M,28.399901966781844
1634,1.3640485877681512,103.93624144919517,NT3,8.509813608515929
1563,1.3548531044473473,103.9386890231192,TM53,7.461264868932449
100,1.354912464910644,103.93689893386797,T47,7.493089349244973
1500,1.354908408076639,103.9351143616564,T47A,7.52299102096959
182,1.2764807593689045,103.80676130700182,TBL,15.575273759921323
558,1.2772069380595077,103.8072808650482,TBM8,15.511117397981444
1667,1.3103927402801043,103.76909230827644,C3ML,19.86311643540439
1613,1.3369045733012843,103.87325519193966,BA2,9.765814020520622
295,1.3105949571081432,103.88450282359632,K52,7.312435216377261
1094,1.4305890857053525,103.79844359182066,W574,22.83070963632382
69,1.3568895318365632,103.87163341170078,SE52,11.285188334914256
929,1.3918147456311092,103.8712438790037,S111,14.230936411736971
874,1.3926975290310513,103.88999768221228,SK52,13.202874144593142
887,1.3585465791925986,103.93844376960809,TM46,7.87254661406812
1079,1.3611959653243422,103.93627591213452,NT1,8.194870306546951
1806,1.362119828623557,103.93632632224252,NT2,8.295928404773084
208,1.3621395753090666,103.9350586269767,NTL,8.318179423131065
829,1.3416673654220843,103.6986098516734,JS3L,28.181265721553505
1821,1.4518223186912027,103.83207350346515,SB44,22.19488776997329
1880,1.3654157251482684,103.936213727197,NT4,8.660975466241462
376,1.2942254278456524,103.81014450777538,DWVT,15.159039132064244
1459,1.3694026719542929,103.8753455597715,SE5L,11.994585994375335
1549,1.3580562825007565,103.88895037055627,HG18,10.053477910211097
1458,1.3205673948612164,103.74819409636508,P12,22.32515624660178
1536,1.336271592542055,103.87132184474288,BA3,9.907256228998312
498,1.3928604331140668,103.88624115849476,SK97,13.421825690235957
701,1.3931035636363926,103.8856565539907,S113,13.477711652159963
703,1.394310123955108,103.88702095718163,S13L,13.519393780664776
751,1.393568156444722,103.88428733664804,S14L,13.599079818107615
1379,1.3292101478885272,103.93252399987296,B10M,4.81199019028665
1144,1.292679329769361,103.81098242424252,PDQ5,15.05929999380805
1645,1.292563549000887,103.8118774506864,SAM,14.959404131371388
292,1.4431164400349494,103.79104630681393,PD8W,24.3935773508449
1390,1.3778877152433913,103.73874607750489,PDC4,25.146474325522025
1792,1.3347153913634895,103.72041507700816,PDJ3,25.64914352073042
1101,1.348961590640251,103.69791006448088,PDJ7,28.439084128667268
1095,1.3837675231487243,103.77137123961244,PDP4,22.169604334671835
187,1.4307681685236948,103.7941461022233,PDW5,23.190908098818635
1550,1.4381363820727735,103.79515144765338,PDW8,23.67929579839671
1398,1.3376994722441888,103.72161840392582,JS4L,25.587429706997945
1487,1.4433848775494968,103.83075891243476,SB45,21.51910217890642
1648,1.445988059863485,103.83435654794056,SB46,21.518092741497025
1232,1.3133630086406882,103.76385460751824,C19M,20.483665328397812
718,1.3360794194920411,103.92191686098975,B98,5.976746196758646
1479,1.3568141709085402,103.74142263735432,U70,24.029765176744384
1801,1.4450690449281178,103.82991615123082,SB43,21.725351182488968
500,1.294345239395992,103.80922355228716,Q41,15.261941427231983
1241,1.3925584790931955,103.88737404090254,SK53,13.330301777396667
793,1.3856135812488544,103.74333625964935,CKT2,25.038398011587855
548,1.3535292620183683,103.9299226435963,TM54,7.491087612469052
260,1.3391824591054682,103.69692152964409,JS5L,28.308172601232286
479,1.3003313037311046,103.88365782138288,TRM,7.098672449908596
1333,1.3739074487299363,103.87175191509498,S39L,12.634866673190638
1268,1.3862096500795642,103.88160329098604,HG3L,13.06250050129625
803,1.385120688790768,103.88365807896534,HG3E,12.836117259185913
1523,1.3621655371189594,103.89417972319173,HG1,10.064810393455597
1191,1.3687410945550118,103.84030110265202,AM14,14.80726181028927
339,1.3036983570832268,103.86495851328462,CR1A,9.211379233189993
66,1.3040360743039932,103.86535870755876,CR1B,9.174798677406876
366,1.3570852858259217,103.74346597267866,U69,23.824095114920798
262,1.3299669382159505,103.92575881889952,B48B,5.1774790047860115
94,1.3548790403480122,103.9307058310858,TM55,7.616448667413784
82,1.3553423222406014,103.9311247635696,T58,7.656205351573361
1010,1.3626513259842494,103.89471557255494,HG1E,10.074955349577461
621,1.3879463629794184,103.76597168318806,BJAL,22.91967274659643
1846,1.2960732173646503,103.81193415972352,DWSP,14.970818443150314
850,1.4293855700689322,103.85071158132058,Y82M,18.964167916526645
95,1.3839745646274244,103.76388026052356,BJBL,22.91479879665577
1711,1.40266160509219,103.91308759266302,PDL2,13.256314803216846
1796,1.3616613990271371,103.9399014697318,NT5,8.201220541595129
800,1.3741704461236193,103.8521600154717,A61,14.180287003084223
1507,1.422589620352709,103.84011109694276,Y38,19.050668528574437
1584,1.335259255627249,103.87294849581704,BA4,9.694207236145115
1460,1.341071366175815,103.70592229404798,JS1L,27.37264816533856
1809,1.3727702022189985,103.8354475641468,A26,15.508149356437922
73,1.3178894383908413,103.94633242793388,B65M,3.301238982904393
1885,1.3182340844394127,103.9476194524166,B65L,3.3426412299429655
25,1.36236382033242,103.83440656538824,BE3,14.931083234557802
1554,1.3631857448141926,103.83547581122498,BE3R,14.883149080667025
648,1.3247921201815396,103.92794673996777,B8B,4.553762909227357
